Chr	gene	all	syn	lof	lof_SNV	mis	Mis_MetaSVM	Mis_CADD15	Mis_CADD20	Mis_CADD30	Mis_MetaSVM_or_CADD15	Mis_MetaSVM_or_CADD20	SpliceSite	StopGain	StopLoss	Mis_mpc2	Mis_mpc2_and_MetaSVM	Mis_mpc2_or_MetaSVM
18	ZNF397	2.00E-05	4.73E-06	2.32E-06	1.13E-06	1.29E-05	9.63E-07	9.82E-06	6.99E-06	3.26E-08	9.82E-06	6.99E-06	1.43E-07	9.54E-07	3.01E-08	0	0	9.63E-07
18	ZNF407	0.000100518	2.98E-05	6.91E-06	3.26E-06	6.38E-05	1.05E-06	3.81E-05	3.09E-05	2.76E-06	3.81E-05	3.09E-05	2.86E-07	2.92E-06	5.97E-08	6.16E-06	2.87E-07	6.92E-06
18	ZNF516	8.10E-05	2.79E-05	3.11E-06	1.53E-06	5.00E-05	5.63E-07	3.19E-05	2.55E-05	4.79E-07	3.19E-05	2.55E-05	2.58E-07	1.26E-06	1.26E-08	4.93E-07	1.20E-07	9.36E-07
18	ZNF519	1.67E-05	3.93E-06	1.70E-06	8.12E-07	1.11E-05	8.56E-08	4.07E-06	2.33E-06	0	4.07E-06	2.33E-06	8.50E-08	7.07E-07	2.06E-08	0	0	8.56E-08
18	ZNF521	5.59E-05	1.60E-05	4.76E-06	2.28E-06	3.52E-05	1.78E-06	3.40E-05	3.08E-05	2.33E-06	3.40E-05	3.08E-05	2.70E-07	1.99E-06	1.85E-08	6.27E-07	2.58E-08	2.38E-06
18	ZNF532	5.95E-05	1.88E-05	3.46E-06	1.78E-06	3.72E-05	7.47E-07	3.21E-05	2.70E-05	1.10E-06	3.21E-05	2.70E-05	4.13E-07	1.34E-06	2.38E-08	2.92E-07	9.59E-08	9.43E-07
18	ZSCAN30	1.69E-05	3.96E-06	1.77E-06	8.39E-07	1.12E-05	7.54E-07	7.07E-06	5.28E-06	2.02E-08	7.07E-06	5.28E-06	8.37E-08	7.43E-07	1.28E-08	0	0	7.54E-07
19	A1BG	3.39E-05	1.12E-05	1.71E-06	9.34E-07	2.10E-05	1.17E-07	1.24E-05	8.17E-06	1.11E-07	1.24E-05	8.17E-06	2.93E-07	6.21E-07	2.03E-08	0	0	1.17E-07
19	ABCA7	0.000133034	4.11E-05	8.06E-06	4.65E-06	8.39E-05	4.30E-05	5.88E-05	4.89E-05	1.01E-06	6.14E-05	5.39E-05	1.90E-06	2.73E-06	1.67E-08	0	0	4.30E-05
19	ABHD17A	2.68E-05	9.60E-06	1.09E-06	5.88E-07	1.61E-05	2.20E-06	1.40E-05	1.29E-05	9.92E-07	1.40E-05	1.29E-05	1.66E-07	4.04E-07	1.79E-08	0	0	2.20E-06
19	ABHD8	3.02E-05	1.01E-05	1.78E-06	8.97E-07	1.83E-05	9.70E-07	1.57E-05	1.29E-05	6.54E-07	1.57E-05	1.29E-05	1.68E-07	7.10E-07	1.90E-08	1.52E-06	2.60E-07	2.23E-06
19	ACER1	1.33E-05	3.72E-06	9.21E-07	5.35E-07	8.67E-06	7.29E-07	6.35E-06	4.94E-06	1.62E-07	6.36E-06	4.95E-06	2.10E-07	3.09E-07	1.69E-08	0	0	7.29E-07
19	ACP5	1.70E-05	5.04E-06	1.31E-06	6.72E-07	1.07E-05	3.14E-06	7.95E-06	6.65E-06	3.49E-08	7.97E-06	6.68E-06	1.47E-07	5.08E-07	1.68E-08	0	0	3.14E-06
19	ACP7	2.64E-05	7.09E-06	2.64E-06	1.44E-06	1.66E-05	6.88E-06	1.41E-05	1.19E-05	1.23E-06	1.41E-05	1.21E-05	4.61E-07	9.61E-07	1.80E-08	0	0	6.88E-06
19	ACPT	2.46E-05	7.34E-06	1.65E-06	9.78E-07	1.57E-05	1.95E-06	1.32E-05	1.11E-05	4.38E-07	1.32E-05	1.11E-05	4.22E-07	5.38E-07	1.76E-08	0	0	1.95E-06
19	ACSBG2	2.69E-05	7.58E-06	2.68E-06	1.58E-06	1.66E-05	9.66E-07	1.08E-05	8.77E-06	2.64E-07	1.08E-05	8.78E-06	6.80E-07	8.80E-07	1.93E-08	0	0	9.66E-07
19	ACTL9	2.84E-05	9.69E-06	1.12E-06	5.08E-07	1.76E-05	8.81E-06	1.14E-05	8.74E-06	0	1.21E-05	1.07E-05	0	4.88E-07	1.93E-08	0	0	8.81E-06
19	ACTN4	5.80E-05	1.85E-05	3.68E-06	2.22E-06	3.59E-05	1.35E-05	3.55E-05	3.25E-05	3.14E-06	3.55E-05	3.29E-05	1.03E-06	1.17E-06	1.76E-08	1.49E-05	9.52E-06	1.89E-05
19	ADAMTS10	7.59E-05	2.12E-05	5.06E-06	2.85E-06	4.96E-05	9.67E-06	4.41E-05	3.86E-05	4.58E-06	4.41E-05	3.87E-05	1.08E-06	1.76E-06	1.81E-08	7.00E-06	2.68E-06	1.40E-05
19	ADAMTSL5	3.24E-05	9.37E-06	2.48E-06	1.34E-06	2.06E-05	2.03E-06	1.68E-05	1.33E-05	4.47E-07	1.68E-05	1.33E-05	4.17E-07	9.08E-07	1.68E-08	0	0	2.03E-06
19	ADAT3	3.22E-05	1.10E-05	8.16E-07	3.73E-07	2.03E-05	1.34E-06	1.26E-05	9.77E-06	0	1.26E-05	9.78E-06	0	3.54E-07	1.89E-08	0	0	1.34E-06
19	ADGRE1	3.77E-05	1.05E-05	3.65E-06	2.09E-06	2.35E-05	3.93E-06	1.23E-05	8.38E-06	8.02E-08	1.26E-05	9.42E-06	8.24E-07	1.25E-06	1.22E-08	0	0	3.93E-06
19	ADGRE2	3.88E-05	1.19E-05	3.00E-06	1.80E-06	2.39E-05	3.83E-06	1.12E-05	6.71E-06	7.11E-08	1.14E-05	7.73E-06	8.09E-07	9.67E-07	1.94E-08	1.34E-06	4.62E-07	4.71E-06
19	ADGRE3	2.58E-05	7.39E-06	2.45E-06	1.44E-06	1.59E-05	2.00E-06	7.99E-06	5.68E-06	1.19E-07	8.43E-06	6.41E-06	6.22E-07	8.07E-07	1.21E-08	0	0	2.00E-06
19	ADGRE5	4.59E-05	1.45E-05	2.96E-06	1.77E-06	2.84E-05	3.79E-06	1.45E-05	1.03E-05	4.81E-07	1.49E-05	1.11E-05	7.92E-07	9.52E-07	2.32E-08	1.69E-06	7.37E-07	4.74E-06
19	ADGRL1	9.16E-05	2.85E-05	6.34E-06	3.47E-06	5.67E-05	1.68E-05	5.45E-05	4.83E-05	2.87E-06	5.46E-05	4.84E-05	1.16E-06	2.29E-06	1.69E-08	9.33E-06	5.58E-06	2.06E-05
19	ADM5	1.04E-05	3.09E-06	9.78E-07	4.68E-07	6.38E-06	0	2.19E-06	8.86E-07	0	2.19E-06	8.86E-07	4.28E-08	4.08E-07	1.78E-08	0	0	0
19	AES	1.69E-05	5.57E-06	1.38E-06	7.78E-07	9.99E-06	3.60E-07	7.86E-06	5.27E-06	2.54E-07	7.86E-06	5.27E-06	2.75E-07	4.86E-07	1.76E-08	4.98E-06	3.36E-07	5.00E-06
19	AKAP8	4.03E-05	1.24E-05	2.36E-06	1.36E-06	2.56E-05	1.46E-07	1.79E-05	1.49E-05	7.42E-07	1.79E-05	1.49E-05	5.42E-07	7.94E-07	2.69E-08	0	0	1.46E-07
19	AKAP8L	3.83E-05	1.17E-05	2.95E-06	1.62E-06	2.37E-05	1.13E-07	2.12E-05	1.78E-05	2.04E-06	2.12E-05	1.78E-05	5.43E-07	1.06E-06	2.02E-08	0	0	1.13E-07
19	AKT1S1	1.99E-05	6.49E-06	1.11E-06	6.72E-07	1.23E-05	1.47E-07	1.07E-05	8.79E-06	8.33E-07	1.07E-05	8.79E-06	3.02E-07	3.54E-07	1.54E-08	2.60E-06	1.25E-07	2.63E-06
19	AKT2	2.73E-05	7.98E-06	1.73E-06	1.07E-06	1.76E-05	3.44E-06	1.73E-05	1.64E-05	3.17E-06	1.73E-05	1.64E-05	5.19E-07	5.32E-07	1.75E-08	4.59E-06	1.53E-06	6.50E-06
19	ALDH16A1	5.07E-05	1.58E-05	4.13E-06	2.29E-06	3.09E-05	6.77E-06	2.48E-05	1.97E-05	8.70E-07	2.48E-05	1.98E-05	7.86E-07	1.48E-06	1.99E-08	0	0	6.77E-06
19	ALKBH6	1.93E-05	5.39E-06	1.77E-06	9.75E-07	1.21E-05	7.58E-07	9.32E-06	7.85E-06	1.20E-06	9.32E-06	7.86E-06	2.92E-07	6.37E-07	4.61E-08	3.66E-06	6.32E-07	3.78E-06
19	ALKBH7	1.70E-05	4.94E-06	1.16E-06	6.00E-07	1.09E-05	4.46E-07	9.83E-06	8.66E-06	1.93E-06	9.83E-06	8.67E-06	1.29E-07	4.51E-07	1.93E-08	0	0	4.46E-07
19	AMH	4.54E-05	1.55E-05	2.05E-06	1.02E-06	2.79E-05	4.65E-06	1.77E-05	1.32E-05	2.84E-07	1.77E-05	1.33E-05	1.69E-07	8.27E-07	2.01E-08	8.44E-06	2.99E-06	1.01E-05
19	ANGPTL4	2.59E-05	8.18E-06	1.87E-06	1.04E-06	1.59E-05	2.05E-06	1.15E-05	9.09E-06	1.39E-06	1.15E-05	9.12E-06	3.65E-07	6.61E-07	1.81E-08	0	0	2.05E-06
19	ANGPTL6	3.60E-05	1.16E-05	2.09E-06	1.07E-06	2.23E-05	3.67E-06	1.78E-05	1.39E-05	8.72E-07	1.78E-05	1.39E-05	2.35E-07	8.16E-07	2.01E-08	0	0	3.67E-06
19	ANGPTL8	1.05E-05	2.74E-06	1.02E-06	5.31E-07	6.73E-06	2.06E-08	3.28E-06	2.13E-06	3.40E-08	3.28E-06	2.13E-06	1.26E-07	3.88E-07	1.66E-08	0	0	2.06E-08
19	ANKLE1	4.26E-05	1.08E-05	3.26E-06	1.65E-06	2.86E-05	3.62E-06	1.33E-05	1.00E-05	6.13E-07	1.33E-05	1.01E-05	3.33E-07	1.29E-06	3.39E-08	0	0	3.62E-06
19	ANKRD24	6.99E-05	2.07E-05	4.88E-06	2.73E-06	4.42E-05	1.27E-06	3.27E-05	2.59E-05	5.42E-07	3.27E-05	2.59E-05	9.95E-07	1.72E-06	1.66E-08	0	0	1.27E-06
19	ANKRD27	4.94E-05	1.55E-05	4.32E-06	2.62E-06	2.96E-05	3.63E-06	2.32E-05	1.92E-05	1.01E-06	2.32E-05	1.92E-05	1.25E-06	1.36E-06	1.33E-08	0	0	3.63E-06
19	ANO8	8.79E-05	2.78E-05	4.98E-06	2.66E-06	5.51E-05	7.60E-06	4.80E-05	4.15E-05	3.92E-06	4.80E-05	4.15E-05	7.90E-07	1.85E-06	1.75E-08	0	0	7.60E-06
19	AP1M1	2.86E-05	8.96E-06	2.05E-06	1.39E-06	1.76E-05	2.89E-06	1.73E-05	1.62E-05	1.05E-06	1.73E-05	1.62E-05	8.41E-07	5.29E-07	1.76E-08	1.12E-05	2.64E-06	1.14E-05
19	AP1M2	2.34E-05	6.92E-06	1.85E-06	1.15E-06	1.46E-05	2.93E-06	1.37E-05	1.23E-05	1.57E-06	1.37E-05	1.24E-05	5.72E-07	5.59E-07	1.95E-08	0	0	2.93E-06
19	AP2A1	6.09E-05	1.96E-05	3.50E-06	2.16E-06	3.78E-05	7.85E-07	3.70E-05	3.47E-05	4.13E-06	3.70E-05	3.47E-05	1.08E-06	1.07E-06	1.68E-08	1.44E-05	7.16E-07	1.45E-05
19	AP2S1	9.52E-06	2.56E-06	1.00E-06	5.74E-07	5.96E-06	1.69E-06	5.10E-06	4.51E-06	2.54E-07	5.11E-06	4.52E-06	2.14E-07	3.43E-07	1.76E-08	3.93E-06	1.67E-06	3.95E-06
19	AP3D1	6.94E-05	2.25E-05	4.33E-06	2.66E-06	4.25E-05	1.73E-06	3.73E-05	3.28E-05	3.37E-06	3.73E-05	3.28E-05	1.31E-06	1.34E-06	1.55E-08	5.44E-06	3.62E-07	6.80E-06
19	APBA3	3.67E-05	1.16E-05	2.32E-06	1.45E-06	2.28E-05	1.65E-06	1.74E-05	1.42E-05	6.38E-07	1.74E-05	1.42E-05	7.28E-07	7.00E-07	2.01E-08	0	0	1.65E-06
19	APC2	0.000189736	6.43E-05	8.17E-06	3.97E-06	0.000117306	4.59E-05	8.48E-05	6.62E-05	2.22E-06	8.50E-05	6.89E-05	5.92E-07	3.36E-06	2.49E-08	3.04E-07	2.02E-07	4.60E-05
19	APLP1	4.01E-05	1.12E-05	3.32E-06	1.99E-06	2.56E-05	1.13E-05	2.39E-05	1.99E-05	1.26E-06	2.40E-05	2.02E-05	9.05E-07	1.06E-06	1.94E-08	0	0	1.13E-05
19	APOC1	3.87E-06	1.10E-06	2.95E-07	2.01E-07	2.48E-06	1.86E-09	1.06E-06	7.28E-07	2.06E-08	1.06E-06	7.28E-07	1.02E-07	7.57E-08	2.33E-08	0	0	1.86E-09
19	APOC2	4.13E-06	1.17E-06	6.53E-07	3.55E-07	2.30E-06	3.46E-07	1.11E-06	6.55E-07	2.16E-08	1.11E-06	7.52E-07	1.02E-07	2.38E-07	1.43E-08	0	0	3.46E-07
19	APOC4	5.36E-06	1.60E-06	4.37E-07	2.48E-07	3.32E-06	0	1.20E-06	5.25E-07	1.90E-08	1.20E-06	5.25E-07	8.37E-08	1.52E-07	1.22E-08	0	0	0
19	APOE	2.47E-05	7.24E-06	1.34E-06	7.12E-07	1.61E-05	4.01E-06	1.14E-05	9.21E-06	1.02E-07	1.15E-05	9.36E-06	1.95E-07	5.01E-07	1.66E-08	2.72E-07	2.33E-07	4.05E-06
19	ARHGAP33	7.08E-05	2.05E-05	5.37E-06	2.87E-06	4.49E-05	7.73E-07	4.03E-05	3.34E-05	1.95E-06	4.03E-05	3.34E-05	8.46E-07	2.00E-06	1.68E-08	0	0	7.73E-07
19	ARHGAP35	6.50E-05	1.78E-05	5.24E-06	2.45E-06	4.20E-05	3.00E-06	4.00E-05	3.58E-05	1.42E-06	4.00E-05	3.59E-05	2.02E-07	2.23E-06	1.76E-08	1.26E-06	2.25E-07	4.04E-06
19	ARHGAP45	8.94E-05	2.90E-05	4.90E-06	2.79E-06	5.55E-05	3.13E-06	3.80E-05	3.17E-05	2.18E-06	3.80E-05	3.17E-05	1.10E-06	1.68E-06	1.76E-08	2.59E-06	5.81E-07	5.14E-06
19	ARHGEF1	5.60E-05	1.58E-05	4.11E-06	2.49E-06	3.61E-05	7.32E-06	3.29E-05	2.89E-05	1.84E-06	3.29E-05	2.90E-05	1.18E-06	1.29E-06	1.55E-08	9.88E-06	2.68E-06	1.45E-05
19	ARHGEF18	7.47E-05	2.37E-05	4.01E-06	2.23E-06	4.70E-05	4.71E-06	3.43E-05	2.87E-05	1.30E-06	3.43E-05	2.87E-05	8.00E-07	1.42E-06	1.27E-08	4.25E-06	0	8.96E-06
19	ARID3A	3.72E-05	1.19E-05	2.28E-06	1.18E-06	2.30E-05	1.21E-06	1.76E-05	1.45E-05	4.01E-07	1.76E-05	1.45E-05	2.88E-07	8.79E-07	1.28E-08	2.91E-06	1.06E-06	3.05E-06
19	ARMC6	2.88E-05	8.64E-06	2.32E-06	1.22E-06	1.78E-05	9.19E-07	1.29E-05	1.02E-05	6.32E-08	1.29E-05	1.02E-05	3.11E-07	8.80E-07	2.58E-08	0	0	9.19E-07
19	ARRDC2	4.12E-05	1.31E-05	2.22E-06	1.23E-06	2.59E-05	2.18E-07	2.21E-05	1.82E-05	4.55E-07	2.21E-05	1.82E-05	4.27E-07	7.89E-07	1.68E-08	0	0	2.18E-07
19	ARRDC5	1.64E-05	5.15E-06	8.69E-07	4.38E-07	1.04E-05	0	5.77E-06	4.02E-06	2.25E-08	5.77E-06	4.02E-06	8.19E-08	3.44E-07	1.19E-08	0	0	0
19	ASF1B	1.05E-05	3.28E-06	7.22E-07	3.98E-07	6.48E-06	2.13E-06	5.88E-06	5.50E-06	1.23E-06	5.88E-06	5.50E-06	1.26E-07	2.59E-07	1.32E-08	0	0	2.13E-06
19	ASNA1	1.71E-05	5.28E-06	9.00E-07	5.49E-07	1.09E-05	2.20E-06	1.09E-05	1.04E-05	8.65E-07	1.09E-05	1.04E-05	2.48E-07	2.81E-07	1.89E-08	6.04E-07	2.40E-07	2.57E-06
19	ASPDH	1.74E-05	4.94E-06	1.60E-06	8.74E-07	1.08E-05	2.72E-07	8.86E-06	7.37E-06	1.19E-07	8.86E-06	7.37E-06	2.77E-07	5.80E-07	1.67E-08	0	0	2.72E-07
19	ATCAY	2.36E-05	7.89E-06	1.28E-06	8.43E-07	1.45E-05	1.32E-06	1.34E-05	1.11E-05	7.15E-07	1.34E-05	1.11E-05	4.75E-07	3.50E-07	1.67E-08	0	0	1.32E-06
19	ATF5	1.46E-05	4.26E-06	9.79E-07	4.79E-07	9.31E-06	3.85E-07	6.86E-06	5.92E-06	1.02E-07	6.86E-06	5.92E-06	5.92E-08	4.00E-07	1.95E-08	0	0	3.85E-07
19	ATG4D	3.03E-05	8.53E-06	1.95E-06	1.09E-06	1.98E-05	1.31E-06	1.69E-05	1.39E-05	1.40E-06	1.69E-05	1.39E-05	3.82E-07	6.88E-07	1.85E-08	0	0	1.31E-06
19	ATP13A1	7.65E-05	2.47E-05	5.03E-06	2.88E-06	4.68E-05	1.86E-05	4.35E-05	3.87E-05	2.28E-06	4.37E-05	3.89E-05	1.15E-06	1.71E-06	1.69E-08	0	0	1.86E-05
19	ATP1A3	5.90E-05	1.86E-05	3.44E-06	2.13E-06	3.69E-05	2.95E-05	3.60E-05	3.35E-05	1.03E-06	3.60E-05	3.42E-05	1.06E-06	1.05E-06	1.94E-08	2.69E-05	2.45E-05	3.18E-05
19	ATP4A	6.23E-05	1.95E-05	3.48E-06	2.10E-06	3.93E-05	2.98E-05	3.85E-05	3.50E-05	3.11E-06	3.85E-05	3.54E-05	9.86E-07	1.10E-06	1.89E-08	5.76E-06	5.62E-06	3.00E-05
19	ATP5D	1.38E-05	4.90E-06	5.89E-07	3.58E-07	8.31E-06	1.20E-06	7.46E-06	5.81E-06	2.95E-07	7.46E-06	5.81E-06	1.53E-07	1.86E-07	1.89E-08	0	0	1.20E-06
19	ATP5SL	1.58E-05	3.18E-06	2.60E-06	1.37E-06	1.00E-05	5.04E-07	4.97E-06	3.69E-06	1.24E-07	4.97E-06	3.71E-06	3.20E-07	9.84E-07	6.68E-08	0	0	5.04E-07
19	ATP8B3	7.60E-05	2.35E-05	4.77E-06	2.76E-06	4.77E-05	1.44E-05	3.06E-05	2.44E-05	1.29E-06	3.07E-05	2.48E-05	1.13E-06	1.61E-06	2.02E-08	0	0	1.44E-05
19	AURKC	1.31E-05	3.25E-06	1.15E-06	6.83E-07	8.70E-06	5.29E-07	6.47E-06	5.33E-06	1.75E-07	6.47E-06	5.34E-06	2.92E-07	3.74E-07	1.67E-08	0	0	5.29E-07
19	AXL	4.54E-05	1.28E-05	3.41E-06	1.98E-06	2.91E-05	6.90E-06	2.48E-05	2.15E-05	2.33E-06	2.48E-05	2.15E-05	8.27E-07	1.14E-06	1.67E-08	0	0	6.90E-06
19	AZU1	1.76E-05	5.48E-06	1.14E-06	6.08E-07	1.10E-05	3.65E-06	6.24E-06	3.42E-06	3.29E-09	6.44E-06	4.93E-06	1.66E-07	4.25E-07	1.79E-08	0	0	3.65E-06
19	B3GNT3	2.30E-05	6.84E-06	1.06E-06	5.16E-07	1.51E-05	1.29E-06	8.80E-06	7.47E-06	7.50E-09	8.80E-06	7.47E-06	6.11E-08	4.39E-07	1.67E-08	1.12E-06	2.57E-07	2.15E-06
19	B3GNT8	2.23E-05	6.26E-06	1.80E-06	8.20E-07	1.42E-05	7.48E-07	1.03E-05	7.52E-06	8.20E-09	1.03E-05	7.54E-06	1.77E-08	7.83E-07	1.95E-08	0	0	7.48E-07
19	B9D2	1.09E-05	3.16E-06	8.00E-07	4.22E-07	6.93E-06	2.24E-06	6.58E-06	5.92E-06	1.51E-07	6.58E-06	5.92E-06	1.03E-07	3.02E-07	1.69E-08	0	0	2.24E-06
19	BABAM1	1.63E-05	4.78E-06	9.80E-07	6.25E-07	1.05E-05	4.56E-08	9.36E-06	7.56E-06	2.30E-07	9.37E-06	7.59E-06	3.24E-07	2.84E-07	1.66E-08	0	0	4.56E-08
19	BAX	1.57E-05	3.95E-06	1.78E-06	9.26E-07	9.97E-06	8.04E-08	6.09E-06	3.98E-06	3.21E-07	6.09E-06	3.98E-06	1.89E-07	6.82E-07	5.52E-08	0	0	8.04E-08
19	BBC3	2.11E-05	1.28E-06	2.29E-06	1.12E-06	1.76E-05	7.46E-09	1.23E-05	9.85E-06	9.79E-08	1.23E-05	9.86E-06	1.49E-07	9.38E-07	3.36E-08	4.99E-07	0	5.07E-07
19	BCAM	4.23E-05	1.34E-05	2.49E-06	1.50E-06	2.64E-05	6.51E-07	1.91E-05	1.38E-05	6.14E-08	1.91E-05	1.38E-05	6.72E-07	7.93E-07	3.42E-08	0	0	6.51E-07
19	BCAT2	2.25E-05	6.55E-06	2.11E-06	1.21E-06	1.38E-05	1.05E-06	1.16E-05	9.93E-06	8.79E-07	1.16E-05	9.93E-06	4.67E-07	7.22E-07	1.75E-08	0	0	1.05E-06
19	BCKDHA	2.73E-05	7.93E-06	2.01E-06	1.15E-06	1.74E-05	1.54E-05	1.65E-05	1.53E-05	2.92E-06	1.70E-05	1.66E-05	4.48E-07	6.85E-07	1.75E-08	2.83E-06	2.78E-06	1.55E-05
19	BCL2L12	2.16E-05	4.64E-06	2.05E-06	1.08E-06	1.49E-05	0	1.04E-05	8.46E-06	3.89E-07	1.04E-05	8.46E-06	2.52E-07	7.75E-07	5.54E-08	0	0	0
19	BCL3	3.42E-05	1.14E-05	1.49E-06	9.22E-07	2.13E-05	1.44E-06	1.87E-05	1.53E-05	1.13E-06	1.87E-05	1.53E-05	4.50E-07	4.56E-07	1.69E-08	6.42E-06	1.03E-06	6.83E-06
19	BEST2	3.62E-05	1.16E-05	2.22E-06	1.24E-06	2.23E-05	2.00E-05	1.93E-05	1.59E-05	7.56E-07	2.11E-05	2.06E-05	4.50E-07	7.78E-07	1.68E-08	1.90E-06	1.85E-06	2.01E-05
19	BHMG1	2.92E-05	8.84E-06	2.43E-06	1.40E-06	1.79E-05	1.04E-05	8.55E-06	6.15E-06	2.78E-07	1.49E-05	1.41E-05	5.61E-07	8.22E-07	1.76E-08	0	0	1.04E-05
19	BICRA	0.000107	4.07E-05	3.24E-06	1.75E-06	6.31E-05	3.95E-07	4.87E-05	3.50E-05	1.17E-06	4.87E-05	3.50E-05	5.33E-07	1.19E-06	1.93E-08	1.60E-06	8.52E-09	1.99E-06
19	BIRC8	9.37E-06	2.35E-06	8.94E-07	4.04E-07	6.12E-06	6.25E-07	2.09E-06	1.07E-06	0	2.18E-06	1.32E-06	0	3.92E-07	1.20E-08	0	0	6.25E-07
19	BLOC1S3	2.10E-05	7.51E-06	3.49E-07	1.76E-07	1.32E-05	0	1.22E-05	1.04E-05	7.17E-08	1.22E-05	1.04E-05	1.95E-08	1.38E-07	1.80E-08	2.77E-06	0	2.77E-06
19	BLVRB	1.30E-05	4.13E-06	1.08E-06	5.81E-07	7.80E-06	6.19E-07	7.37E-06	6.43E-06	8.15E-07	7.37E-06	6.43E-06	1.62E-07	4.01E-07	1.90E-08	0	0	6.19E-07
19	BORCS8	7.56E-06	2.22E-06	5.38E-07	3.55E-07	4.80E-06	1.55E-08	4.45E-06	3.74E-06	2.27E-07	4.47E-06	3.76E-06	1.70E-07	1.46E-07	3.91E-08	0	0	1.55E-08
19	BORCS8-MEF2B	2.27E-05	4.86E-06	2.16E-06	1.24E-06	1.57E-05	5.23E-06	1.25E-05	8.70E-06	5.79E-07	1.25E-05	8.72E-06	4.65E-07	7.31E-07	4.73E-08	6.57E-07	1.12E-07	5.78E-06
19	BRD4	7.70E-05	2.31E-05	5.56E-06	3.08E-06	4.83E-05	4.81E-07	4.22E-05	3.57E-05	2.85E-06	4.22E-05	3.57E-05	1.05E-06	1.98E-06	4.63E-08	1.07E-06	1.91E-08	1.53E-06
19	BRSK1	4.87E-05	1.44E-05	3.45E-06	1.96E-06	3.09E-05	5.81E-06	3.03E-05	2.81E-05	3.06E-06	3.03E-05	2.81E-05	7.49E-07	1.19E-06	1.94E-08	1.13E-05	1.76E-06	1.54E-05
19	BSG	2.81E-05	9.78E-06	1.47E-06	9.24E-07	1.69E-05	1.63E-06	1.06E-05	8.43E-06	1.58E-07	1.06E-05	8.43E-06	4.72E-07	4.36E-07	1.66E-08	0	0	1.63E-06
19	BSPH1	5.73E-06	1.41E-06	1.03E-06	5.77E-07	3.29E-06	3.22E-07	1.17E-06	9.26E-07	2.36E-08	1.18E-06	9.31E-07	1.88E-07	3.62E-07	2.71E-08	0	0	3.22E-07
19	BST2	9.19E-06	2.94E-06	7.26E-07	4.24E-07	5.53E-06	0	2.04E-06	9.34E-07	1.98E-08	2.04E-06	9.34E-07	1.65E-07	2.42E-07	1.75E-08	0	0	0
19	BTBD2	4.42E-05	1.62E-05	1.88E-06	1.03E-06	2.62E-05	6.15E-06	2.16E-05	1.78E-05	7.94E-07	2.16E-05	1.78E-05	3.33E-07	6.79E-07	1.80E-08	1.53E-06	0	7.68E-06
19	C19orf12	8.80E-06	3.05E-06	5.23E-07	2.96E-07	5.22E-06	1.75E-06	2.73E-06	1.95E-06	1.23E-08	2.76E-06	2.07E-06	7.83E-08	1.82E-07	3.53E-08	0	0	1.75E-06
19	C19orf18	9.14E-06	2.70E-06	8.57E-07	5.05E-07	5.59E-06	0	1.91E-06	1.10E-06	1.66E-08	1.91E-06	1.10E-06	2.07E-07	2.81E-07	1.76E-08	0	0	0
19	C19orf24	1.36E-05	5.27E-06	5.38E-07	3.00E-07	7.76E-06	2.20E-08	4.10E-06	2.50E-06	2.03E-08	4.10E-06	2.50E-06	8.46E-08	1.90E-07	2.60E-08	0	0	2.20E-08
19	C19orf25	7.62E-06	2.37E-06	5.61E-07	3.06E-07	4.69E-06	0	2.65E-06	2.01E-06	1.11E-08	2.65E-06	2.01E-06	8.31E-08	2.04E-07	1.94E-08	0	0	0
19	C19orf33	6.69E-06	1.77E-06	3.21E-07	2.32E-07	4.60E-06	0	1.93E-06	9.63E-07	1.94E-08	1.93E-06	9.63E-07	1.28E-07	7.12E-08	3.35E-08	0	0	0
19	C19orf35	3.41E-05	1.14E-05	1.48E-06	7.24E-07	2.13E-05	0	9.52E-06	4.81E-06	7.23E-09	9.52E-06	4.81E-06	1.03E-07	6.02E-07	1.94E-08	3.53E-06	0	3.53E-06
19	C19orf38	1.21E-05	3.80E-06	9.96E-07	5.93E-07	7.26E-06	0	3.60E-06	2.71E-06	7.67E-08	3.60E-06	2.71E-06	2.53E-07	3.22E-07	1.76E-08	0	0	0
19	C19orf44	3.12E-05	1.03E-05	1.75E-06	9.63E-07	1.92E-05	3.62E-07	6.81E-06	4.30E-06	2.06E-07	6.81E-06	4.30E-06	3.12E-07	6.33E-07	1.79E-08	0	0	3.62E-07
19	C19orf47	2.39E-05	7.11E-06	1.14E-06	7.18E-07	1.57E-05	2.89E-06	1.32E-05	1.12E-05	7.42E-07	1.35E-05	1.19E-05	3.60E-07	3.40E-07	1.79E-08	0	0	2.89E-06
19	C19orf48	4.75E-06	1.33E-06	3.30E-07	1.55E-07	3.08E-06	0	5.96E-07	1.75E-07	0	5.96E-07	1.75E-07	0	1.40E-07	1.54E-08	0	0	0
19	C19orf53	6.16E-06	1.92E-06	2.52E-07	1.68E-07	3.99E-06	4.64E-09	3.39E-06	2.86E-06	3.02E-07	3.39E-06	2.86E-06	8.40E-08	6.70E-08	1.67E-08	0	0	4.64E-09
19	C19orf54	1.80E-05	5.64E-06	1.27E-06	7.54E-07	1.11E-05	9.37E-07	7.80E-06	6.31E-06	5.37E-07	7.80E-06	6.44E-06	3.21E-07	4.15E-07	1.76E-08	0	0	9.37E-07
