Chr	gene	all	syn	lof	lof_SNV	mis	Mis_MetaSVM	Mis_CADD15	Mis_CADD20	Mis_CADD30	Mis_MetaSVM_or_CADD15	Mis_MetaSVM_or_CADD20	Mis_MetaSVM_or_CADD30	SpliceSite	StopGain	StopLoss
17	ALDH3A1	2.91E-05	9.30E-06	1.76E-06	1.03E-06	1.81E-05	9.53E-06	1.48E-05	1.35E-05	1.95E-06	1.48E-05	1.37E-05	9.53E-06	4.33E-07	5.81E-07	1.84E-08
17	ULK2	4.83E-05	1.24E-05	5.29E-06	3.04E-06	3.05E-05	2.38E-06	2.54E-05	2.28E-05	4.25E-06	2.54E-05	2.29E-05	5.88E-06	1.21E-06	1.80E-06	1.93E-08
17	AKAP10	2.90E-05	7.38E-06	3.51E-06	1.93E-06	1.81E-05	9.52E-08	1.44E-05	1.29E-05	2.02E-06	1.44E-05	1.29E-05	2.05E-06	6.36E-07	1.26E-06	2.84E-08
17	SPECC1	5.13E-05	1.41E-05	4.23E-06	2.27E-06	3.30E-05	8.08E-06	2.29E-05	2.05E-05	3.72E-06	2.30E-05	2.07E-05	9.65E-06	6.53E-07	1.57E-06	5.47E-08
17	FAM106B	6.37E-06	1.58E-06	4.78E-07	2.22E-07	4.30E-06	0	0	0	0	0	0	0	0	2.04E-07	1.80E-08
17	LGALS9B	2.06E-05	5.91E-06	1.80E-06	1.06E-06	1.29E-05	6.48E-07	6.37E-06	5.57E-06	1.85E-07	6.37E-06	5.57E-06	8.33E-07	4.47E-07	5.89E-07	2.60E-08
17	CDRT15L2	1.37E-05	3.94E-06	1.32E-06	6.19E-07	8.48E-06	0	2.33E-06	1.25E-06	0	2.33E-06	1.25E-06	0	4.68E-08	5.59E-07	1.40E-08
17	USP22	3.22E-05	9.83E-06	2.98E-06	1.64E-06	1.94E-05	1.20E-06	1.74E-05	1.54E-05	5.03E-06	1.74E-05	1.54E-05	5.61E-06	5.48E-07	1.07E-06	2.08E-08
17	DHRS7B	1.64E-05	4.63E-06	1.33E-06	7.67E-07	1.05E-05	3.97E-06	7.84E-06	7.10E-06	2.08E-06	7.87E-06	7.15E-06	4.30E-06	2.99E-07	4.47E-07	2.06E-08
17	TMEM11	1.26E-05	4.32E-06	8.37E-07	4.13E-07	7.40E-06	2.84E-07	6.74E-06	6.28E-06	1.08E-06	6.74E-06	6.28E-06	1.32E-06	4.47E-08	3.39E-07	2.94E-08
17	NATD1	9.99E-06	3.08E-06	4.35E-07	2.53E-07	6.48E-06	0	6.17E-06	5.61E-06	1.94E-06	6.17E-06	5.61E-06	1.94E-06	9.18E-08	1.46E-07	1.56E-08
17	MAP2K3	2.05E-05	5.84E-06	1.55E-06	1.15E-06	1.31E-05	3.72E-06	1.22E-05	1.13E-05	3.92E-06	1.22E-05	1.13E-05	5.48E-06	8.11E-07	3.16E-07	2.60E-08
17	KCNJ12	3.22E-05	1.02E-05	1.19E-06	5.49E-07	2.09E-05	1.37E-05	1.68E-05	1.54E-05	3.20E-06	1.75E-05	1.66E-05	1.39E-05	2.03E-08	5.10E-07	1.84E-08
17	KCNJ18	3.17E-05	1.00E-05	1.12E-06	5.08E-07	2.05E-05	1.33E-05	1.63E-05	1.49E-05	3.13E-06	1.69E-05	1.60E-05	1.36E-05	0	4.89E-07	1.84E-08
17	MTRNR2L1	1.53E-06	3.25E-07	3.22E-07	1.54E-07	8.83E-07	0	6.90E-07	5.27E-07	0	6.90E-07	5.27E-07	0	0	1.34E-07	2.01E-08
17	WSB1	1.87E-05	4.24E-06	2.18E-06	1.18E-06	1.23E-05	2.26E-06	1.11E-05	1.01E-05	1.34E-06	1.11E-05	1.01E-05	2.88E-06	3.62E-07	8.00E-07	2.07E-08
17	KSR1	4.77E-05	1.40E-05	3.19E-06	1.93E-06	3.05E-05	7.45E-06	2.49E-05	2.30E-05	8.07E-06	2.50E-05	2.34E-05	1.20E-05	9.08E-07	1.00E-06	2.07E-08
17	LGALS9	1.95E-05	5.20E-06	1.74E-06	1.04E-06	1.25E-05	1.18E-07	6.44E-06	5.73E-06	7.57E-07	6.44E-06	5.73E-06	8.66E-07	4.44E-07	5.56E-07	4.43E-08
17	NOS2	6.15E-05	1.73E-05	4.99E-06	2.86E-06	3.92E-05	8.97E-06	3.13E-05	2.85E-05	8.66E-06	3.13E-05	2.85E-05	1.35E-05	1.13E-06	1.71E-06	1.84E-08
17	LYRM9	3.83E-06	8.50E-07	6.09E-07	3.43E-07	2.37E-06	4.56E-07	2.29E-06	2.14E-06	4.79E-07	2.29E-06	2.14E-06	7.85E-07	1.11E-07	2.13E-07	1.84E-08
17	NLK	2.45E-05	6.58E-06	2.93E-06	1.57E-06	1.50E-05	1.74E-06	1.35E-05	1.20E-05	2.16E-06	1.35E-05	1.20E-05	3.26E-06	4.55E-07	1.09E-06	2.28E-08
17	TMEM97	8.44E-06	2.36E-06	7.95E-07	4.20E-07	5.29E-06	8.40E-07	4.15E-06	3.53E-06	1.10E-06	4.15E-06	3.53E-06	1.49E-06	9.46E-08	3.00E-07	2.54E-08
17	IFT20	6.05E-06	1.10E-06	8.11E-07	4.96E-07	4.14E-06	4.83E-08	3.32E-06	2.72E-06	4.24E-07	3.32E-06	2.72E-06	4.35E-07	1.79E-07	2.52E-07	6.58E-08
17	TNFAIP1	1.89E-05	5.04E-06	1.35E-06	7.38E-07	1.26E-05	2.20E-06	1.16E-05	1.07E-05	3.48E-06	1.16E-05	1.07E-05	4.94E-06	2.31E-07	4.87E-07	2.12E-08
17	POLDIP2	2.18E-05	5.48E-06	2.47E-06	1.36E-06	1.38E-05	0	1.22E-05	1.14E-05	4.36E-06	1.22E-05	1.14E-05	4.36E-06	4.57E-07	8.86E-07	2.08E-08
17	TMEM199	1.32E-05	3.67E-06	1.00E-06	5.84E-07	8.52E-06	2.86E-08	7.05E-06	6.09E-06	1.73E-06	7.05E-06	6.09E-06	1.75E-06	2.31E-07	3.37E-07	1.56E-08
17	MIR4723	2.03E-08	0	2.03E-08	2.03E-08	0	0	0	0	0	0	0	0	2.03E-08	0	0
17	SEBOX	8.95E-06	2.23E-06	1.05E-06	5.31E-07	5.67E-06	2.03E-06	1.10E-06	3.75E-07	2.01E-08	2.32E-06	2.09E-06	2.04E-06	9.26E-08	4.18E-07	2.07E-08
17	VTN	2.76E-05	7.20E-06	2.99E-06	1.52E-06	1.74E-05	4.93E-07	1.24E-05	1.16E-05	4.25E-06	1.24E-05	1.16E-05	4.52E-06	3.22E-07	1.18E-06	2.08E-08
17	SARM1	5.87E-05	1.93E-05	2.52E-06	1.33E-06	3.69E-05	3.07E-06	3.18E-05	2.90E-05	8.67E-06	3.19E-05	2.91E-05	9.40E-06	3.67E-07	9.48E-07	1.45E-08
17	SLC46A1	2.65E-05	8.35E-06	1.24E-06	6.67E-07	1.70E-05	2.54E-06	1.34E-05	1.19E-05	2.86E-06	1.34E-05	1.20E-05	4.32E-06	1.84E-07	4.61E-07	2.22E-08
17	SLC13A2	3.53E-05	1.12E-05	2.41E-06	1.52E-06	2.18E-05	6.87E-07	1.45E-05	1.35E-05	3.31E-06	1.45E-05	1.35E-05	3.82E-06	7.89E-07	7.13E-07	1.97E-08
17	FOXN1	3.41E-05	1.14E-05	2.06E-06	1.12E-06	2.07E-05	1.14E-05	1.65E-05	1.37E-05	1.76E-06	1.67E-05	1.43E-05	1.14E-05	3.40E-07	7.55E-07	2.55E-08
17	UNC119	1.81E-05	5.79E-06	8.06E-07	5.36E-07	1.15E-05	4.82E-06	9.45E-06	8.66E-06	3.03E-06	9.45E-06	8.68E-06	4.94E-06	2.80E-07	2.16E-07	3.96E-08
17	PIGS	2.96E-05	8.53E-06	1.89E-06	1.13E-06	1.92E-05	1.38E-06	1.61E-05	1.36E-05	3.80E-06	1.61E-05	1.36E-05	4.62E-06	5.02E-07	6.09E-07	1.84E-08
17	ALDOC	1.92E-05	4.68E-06	1.71E-06	9.76E-07	1.28E-05	1.02E-05	1.11E-05	1.02E-05	1.73E-06	1.14E-05	1.10E-05	1.02E-05	3.66E-07	5.91E-07	1.84E-08
17	SPAG5	4.95E-05	1.22E-05	5.46E-06	3.08E-06	3.19E-05	3.01E-09	2.04E-05	1.67E-05	1.84E-06	2.04E-05	1.67E-05	1.85E-06	1.16E-06	1.91E-06	1.35E-08
17	SPAG5-AS1	1.80E-07	0	1.80E-07	1.80E-07	0	0	0	0	0	0	0	0	1.80E-07	0	0
17	RSKR	1.90E-05	4.58E-06	2.47E-06	1.38E-06	1.20E-05	4.51E-07	9.11E-06	7.97E-06	9.25E-07	9.11E-06	7.98E-06	1.30E-06	5.02E-07	8.65E-07	1.69E-08
17	KIAA0100	0.000101531	2.36E-05	1.11E-05	6.01E-06	6.68E-05	8.95E-07	5.70E-05	5.10E-05	1.19E-05	5.70E-05	5.10E-05	1.23E-05	1.85E-06	4.11E-06	5.16E-08
17	SDF2	1.08E-05	2.84E-06	1.20E-06	5.96E-07	6.74E-06	4.07E-06	6.18E-06	5.59E-06	2.47E-06	6.18E-06	5.62E-06	4.30E-06	9.17E-08	4.85E-07	1.92E-08
17	SUPT6H	8.75E-05	2.15E-05	1.01E-05	5.55E-06	5.58E-05	6.22E-06	5.27E-05	4.82E-05	1.65E-05	5.27E-05	4.82E-05	1.87E-05	1.86E-06	3.67E-06	2.07E-08
17	PROCA1	1.90E-05	5.27E-06	1.63E-06	8.75E-07	1.21E-05	1.11E-07	7.01E-06	5.94E-06	4.51E-07	7.01E-06	5.94E-06	5.41E-07	2.55E-07	6.03E-07	1.69E-08
17	RAB34	3.33E-05	8.11E-06	2.84E-06	1.61E-06	2.24E-05	2.99E-06	9.44E-06	8.68E-06	2.33E-06	9.44E-06	8.69E-06	3.99E-06	5.73E-07	9.83E-07	5.65E-08
17	RPL23A	8.33E-06	2.21E-06	7.97E-07	4.60E-07	5.32E-06	1.33E-06	5.32E-06	5.21E-06	5.88E-07	5.32E-06	5.21E-06	1.50E-06	1.77E-07	2.70E-07	1.39E-08
17	TLCD1	1.79E-05	5.16E-06	1.13E-06	6.06E-07	1.16E-05	3.31E-06	8.58E-06	7.49E-06	1.52E-06	8.61E-06	7.54E-06	3.56E-06	1.65E-07	4.22E-07	1.93E-08
17	NEK8	3.76E-05	1.02E-05	3.79E-06	2.05E-06	2.35E-05	7.54E-06	2.06E-05	1.87E-05	5.69E-06	2.06E-05	1.87E-05	9.47E-06	6.45E-07	1.39E-06	1.84E-08
17	TRAF4	2.54E-05	5.86E-06	2.16E-06	1.13E-06	1.74E-05	1.79E-06	1.54E-05	1.32E-05	2.11E-06	1.54E-05	1.32E-05	3.77E-06	2.82E-07	8.27E-07	1.84E-08
17	FAM222B	3.22E-05	9.69E-06	2.58E-06	1.21E-06	1.99E-05	1.45E-07	1.37E-05	1.23E-05	2.01E-07	1.37E-05	1.23E-05	3.40E-07	9.09E-08	1.09E-06	2.60E-08
17	ERAL1	2.14E-05	5.89E-06	2.26E-06	1.25E-06	1.33E-05	4.48E-06	8.18E-06	6.78E-06	1.36E-06	8.41E-06	7.40E-06	4.57E-06	4.11E-07	8.12E-07	2.22E-08
17	FLOT2	2.82E-05	8.38E-06	2.12E-06	1.23E-06	1.77E-05	5.72E-06	1.68E-05	1.55E-05	4.76E-06	1.69E-05	1.58E-05	8.48E-06	5.02E-07	7.11E-07	1.93E-08
17	DHRS13	2.49E-05	7.03E-06	1.28E-06	6.82E-07	1.66E-05	7.64E-06	1.47E-05	1.29E-05	4.03E-06	1.47E-05	1.30E-05	8.28E-06	1.86E-07	4.81E-07	1.45E-08
17	PHF12	5.66E-05	1.65E-05	4.83E-06	2.51E-06	3.53E-05	2.38E-05	2.78E-05	2.33E-05	4.76E-06	3.08E-05	2.92E-05	2.54E-05	5.92E-07	1.86E-06	6.21E-08
17	SEZ6	5.17E-05	1.44E-05	4.40E-06	2.46E-06	3.29E-05	3.23E-06	2.60E-05	2.34E-05	5.51E-06	2.60E-05	2.34E-05	7.56E-06	8.62E-07	1.56E-06	3.93E-08
17	PIPOX	2.07E-05	5.65E-06	2.31E-06	1.22E-06	1.28E-05	5.83E-06	9.34E-06	8.04E-06	2.55E-06	9.36E-06	8.14E-06	5.94E-06	3.21E-07	8.76E-07	1.99E-08
17	MYO18A	0.000118794	3.16E-05	9.27E-06	5.29E-06	7.79E-05	4.55E-05	7.13E-05	6.61E-05	2.55E-05	7.18E-05	6.72E-05	4.99E-05	2.08E-06	3.19E-06	2.60E-08
17	TIAF1	5.16E-06	1.49E-06	3.09E-07	1.47E-07	3.37E-06	0	1.06E-06	4.64E-07	0	1.06E-06	4.64E-07	0	0	1.30E-07	1.69E-08
17	CRYBA1	1.12E-05	2.49E-06	1.57E-06	9.72E-07	7.12E-06	2.87E-06	6.59E-06	5.90E-06	1.78E-06	6.59E-06	5.90E-06	3.03E-06	4.71E-07	4.80E-07	2.08E-08
17	NUFIP2	2.67E-05	7.18E-06	2.37E-06	1.14E-06	1.72E-05	0	1.17E-05	9.83E-06	4.48E-08	1.17E-05	9.83E-06	4.48E-08	1.35E-07	9.84E-07	2.55E-08
17	TAOK1	4.55E-05	9.19E-06	7.54E-06	3.88E-06	2.88E-05	7.94E-06	2.66E-05	2.39E-05	6.13E-06	2.66E-05	2.40E-05	1.11E-05	9.37E-07	2.92E-06	2.08E-08
17	ABHD15	3.84E-05	1.24E-05	2.34E-06	1.08E-06	2.36E-05	1.87E-06	1.80E-05	1.55E-05	3.91E-06	1.80E-05	1.55E-05	4.51E-06	4.66E-08	1.01E-06	1.92E-08
17	TP53I13	2.42E-05	7.02E-06	1.88E-06	1.01E-06	1.53E-05	0	1.10E-05	9.65E-06	2.77E-06	1.10E-05	9.65E-06	2.77E-06	2.95E-07	6.94E-07	2.22E-08
17	GIT1	4.82E-05	1.41E-05	3.92E-06	2.26E-06	3.03E-05	7.22E-06	2.79E-05	2.58E-05	8.68E-06	2.79E-05	2.59E-05	1.28E-05	9.13E-07	1.33E-06	2.20E-08
17	ANKRD13B	4.53E-05	1.38E-05	2.75E-06	1.59E-06	2.88E-05	3.37E-06	2.59E-05	2.40E-05	6.68E-06	2.59E-05	2.40E-05	8.24E-06	6.44E-07	9.28E-07	2.08E-08
17	CORO6	3.47E-05	1.08E-05	2.05E-06	1.21E-06	2.18E-05	3.41E-06	1.94E-05	1.79E-05	7.33E-06	1.94E-05	1.79E-05	8.13E-06	5.15E-07	6.72E-07	1.97E-08
17	SSH2	6.46E-05	1.67E-05	6.54E-06	3.33E-06	4.14E-05	2.17E-06	2.90E-05	2.60E-05	7.51E-06	2.90E-05	2.60E-05	8.38E-06	7.25E-07	2.56E-06	4.82E-08
17	EFCAB5	5.78E-05	1.42E-05	6.90E-06	3.66E-06	3.66E-05	4.83E-07	2.04E-05	1.80E-05	1.56E-06	2.04E-05	1.80E-05	1.92E-06	1.01E-06	2.60E-06	4.27E-08
17	NSRP1	2.15E-05	5.04E-06	2.86E-06	1.43E-06	1.36E-05	6.20E-07	8.44E-06	7.21E-06	1.26E-06	8.44E-06	7.21E-06	1.73E-06	2.66E-07	1.15E-06	2.05E-08
17	SLC6A4	3.32E-05	9.70E-06	2.87E-06	1.68E-06	2.06E-05	8.86E-06	1.72E-05	1.55E-05	5.07E-06	1.72E-05	1.55E-05	9.72E-06	7.16E-07	9.49E-07	1.56E-08
17	BLMH	2.03E-05	5.37E-06	2.56E-06	1.43E-06	1.24E-05	1.98E-06	1.08E-05	9.61E-06	2.73E-06	1.08E-05	9.62E-06	3.62E-06	4.99E-07	9.07E-07	2.31E-08
17	TMIGD1	1.09E-05	2.94E-06	1.08E-06	6.42E-07	6.92E-06	5.23E-07	4.09E-06	3.38E-06	2.92E-07	4.10E-06	3.40E-06	6.90E-07	2.45E-07	3.53E-07	4.39E-08
17	CPD	7.05E-05	1.99E-05	5.96E-06	3.17E-06	4.47E-05	1.09E-06	3.76E-05	3.25E-05	7.23E-06	3.76E-05	3.25E-05	7.84E-06	9.28E-07	2.23E-06	1.69E-08
17	GOSR1	1.18E-05	2.61E-06	1.71E-06	9.83E-07	7.45E-06	2.18E-06	6.90E-06	6.07E-06	1.46E-06	6.90E-06	6.08E-06	2.45E-06	3.80E-07	5.82E-07	2.05E-08
17	SUZ12P1	4.18E-08	0	4.18E-08	4.18E-08	0	0	0	0	0	0	0	0	4.18E-08	0	0
17	CRLF3	2.15E-05	5.30E-06	3.00E-06	1.52E-06	1.32E-05	2.01E-07	1.16E-05	1.06E-05	2.03E-06	1.16E-05	1.06E-05	2.20E-06	3.13E-07	1.19E-06	2.07E-08
17	ATAD5	6.61E-05	1.67E-05	6.92E-06	3.70E-06	4.24E-05	2.88E-06	2.37E-05	2.02E-05	3.22E-06	2.37E-05	2.04E-05	5.36E-06	1.11E-06	2.58E-06	1.33E-08
17	TEFM	1.59E-05	4.02E-06	1.65E-06	8.19E-07	1.02E-05	4.93E-07	6.00E-06	5.18E-06	7.95E-07	6.00E-06	5.18E-06	1.08E-06	1.33E-07	6.65E-07	2.07E-08
17	ADAP2	2.15E-05	5.55E-06	2.53E-06	1.39E-06	1.34E-05	9.40E-07	1.10E-05	9.63E-06	2.78E-06	1.10E-05	9.63E-06	3.15E-06	4.54E-07	9.11E-07	2.22E-08
17	RNF135	2.52E-05	6.95E-06	1.67E-06	8.83E-07	1.65E-05	6.27E-07	7.49E-06	5.76E-06	3.64E-07	7.49E-06	5.76E-06	9.44E-07	2.21E-07	6.32E-07	2.98E-08
17	LOC107984974	4.98E-06	1.48E-06	6.10E-07	3.91E-07	2.89E-06	0	0	0	0	0	0	0	1.81E-07	1.75E-07	3.51E-08
17	NF1	0.000118501	2.90E-05	1.35E-05	7.43E-06	7.59E-05	2.14E-05	6.99E-05	6.41E-05	1.23E-05	7.00E-05	6.45E-05	2.82E-05	2.53E-06	4.87E-06	3.60E-08
17	OMG	1.51E-05	3.95E-06	1.19E-06	5.50E-07	9.99E-06	8.77E-07	6.02E-06	4.92E-06	0	6.12E-06	5.05E-06	8.77E-07	1.93E-08	5.12E-07	1.84E-08
17	EVI2B	1.52E-05	3.89E-06	1.17E-06	5.43E-07	1.01E-05	2.61E-08	4.99E-06	4.02E-06	4.36E-08	4.99E-06	4.02E-06	6.97E-08	1.87E-08	5.04E-07	2.01E-08
17	EVI2A	1.02E-05	2.58E-06	9.28E-07	4.49E-07	6.71E-06	0	3.39E-06	2.80E-06	3.60E-07	3.39E-06	2.80E-06	3.60E-07	4.53E-08	3.84E-07	2.02E-08
17	RAB11FIP4	4.36E-05	1.37E-05	2.73E-06	1.60E-06	2.72E-05	1.28E-07	2.24E-05	1.97E-05	6.38E-06	2.24E-05	1.97E-05	6.42E-06	6.72E-07	9.11E-07	1.35E-08
17	COPRS	1.21E-05	3.77E-06	1.09E-06	5.84E-07	7.27E-06	0	4.14E-06	3.17E-06	5.98E-07	4.14E-06	3.17E-06	5.98E-07	1.62E-07	4.05E-07	1.69E-08
17	UTP6	2.61E-05	6.33E-06	3.80E-06	2.15E-06	1.60E-05	9.67E-08	1.23E-05	1.06E-05	2.77E-06	1.23E-05	1.06E-05	2.84E-06	8.02E-07	1.32E-06	2.55E-08
17	SUZ12	3.55E-05	9.77E-06	3.72E-06	2.04E-06	2.20E-05	1.13E-06	1.93E-05	1.67E-05	2.62E-06	1.93E-05	1.69E-05	3.67E-06	6.73E-07	1.34E-06	1.82E-08
17	LRRC37B	4.04E-05	1.10E-05	3.86E-06	2.07E-06	2.56E-05	9.33E-08	1.01E-05	6.85E-06	0	1.01E-05	6.85E-06	9.33E-08	6.10E-07	1.44E-06	1.84E-08
17	LOC105371730	2.02E-08	7.64E-09	0	0	1.25E-08	8.86E-09	1.25E-08	1.25E-08	0	1.25E-08	1.25E-08	8.86E-09	0	0	0
17	RHOT1	2.87E-05	6.66E-06	4.17E-06	2.58E-06	1.79E-05	5.26E-06	1.54E-05	1.36E-05	2.57E-06	1.54E-05	1.37E-05	6.20E-06	1.28E-06	1.27E-06	2.90E-08
17	RHBDL3	2.81E-05	6.06E-06	2.90E-06	1.58E-06	1.92E-05	8.13E-07	1.48E-05	1.32E-05	3.39E-06	1.48E-05	1.32E-05	3.81E-06	4.86E-07	1.05E-06	3.65E-08
17	C17orf75	1.71E-05	4.13E-06	2.25E-06	1.24E-06	1.07E-05	0	8.70E-06	7.56E-06	1.40E-06	8.70E-06	7.56E-06	1.40E-06	4.07E-07	8.08E-07	2.07E-08
17	ZNF207	2.09E-05	4.88E-06	2.48E-06	1.39E-06	1.36E-05	3.29E-07	1.27E-05	1.13E-05	5.90E-07	1.27E-05	1.13E-05	8.93E-07	4.94E-07	8.72E-07	2.18E-08
17	PSMD11	2.10E-05	5.65E-06	2.82E-06	1.66E-06	1.26E-05	2.70E-06	1.18E-05	1.07E-05	2.78E-06	1.18E-05	1.07E-05	4.15E-06	6.98E-07	9.31E-07	2.60E-08
17	CDK5R1	2.10E-05	7.11E-06	7.64E-07	3.50E-07	1.31E-05	7.36E-06	1.08E-05	9.99E-06	2.24E-06	1.08E-05	1.01E-05	7.54E-06	0	3.31E-07	1.93E-08
17	MYO1D	5.15E-05	1.27E-05	5.59E-06	3.07E-06	3.32E-05	1.72E-05	3.06E-05	2.82E-05	1.06E-05	3.06E-05	2.83E-05	1.89E-05	1.00E-06	2.01E-06	5.85E-08
17	TMEM98	1.16E-05	3.23E-06	1.13E-06	7.05E-07	7.21E-06	4.29E-08	6.89E-06	6.47E-06	1.15E-06	6.89E-06	6.47E-06	1.19E-06	3.48E-07	3.37E-07	2.01E-08
17	SPACA3	1.16E-05	3.01E-06	8.96E-07	5.09E-07	7.71E-06	1.08E-06	3.76E-06	3.31E-06	1.10E-07	3.76E-06	3.31E-06	1.17E-06	1.80E-07	3.10E-07	1.97E-08
17	ASIC2	4.65E-05	1.42E-05	2.53E-06	1.51E-06	2.98E-05	4.83E-06	2.62E-05	2.26E-05	4.32E-06	2.62E-05	2.26E-05	7.01E-06	6.76E-07	8.16E-07	2.12E-08
17	CCL2	4.14E-06	1.24E-06	3.14E-07	1.99E-07	2.59E-06	7.70E-08	1.35E-06	1.14E-06	6.59E-08	1.35E-06	1.14E-06	1.38E-07	9.03E-08	9.18E-08	1.69E-08
17	CCL7	3.42E-06	8.35E-07	3.28E-07	2.06E-07	2.26E-06	0	9.46E-07	7.59E-07	0	9.46E-07	7.59E-07	0	9.23E-08	9.72E-08	1.69E-08
17	CCL11	4.02E-06	1.11E-06	5.04E-07	2.85E-07	2.41E-06	7.97E-08	1.06E-06	8.17E-07	0	1.06E-06	8.17E-07	7.97E-08	9.04E-08	1.75E-07	2.02E-08
17	CCL8	3.88E-06	1.01E-06	3.15E-07	2.04E-07	2.56E-06	7.77E-09	1.04E-06	8.86E-07	1.50E-08	1.04E-06	8.86E-07	2.27E-08	9.03E-08	8.83E-08	2.55E-08
17	CCL13	3.66E-06	9.82E-07	2.89E-07	1.88E-07	2.39E-06	6.88E-08	1.03E-06	8.11E-07	0	1.03E-06	8.11E-07	6.88E-08	8.93E-08	8.14E-08	1.69E-08
17	CCL1	3.96E-06	1.20E-06	3.71E-07	2.28E-07	2.39E-06	4.26E-08	9.70E-07	7.85E-07	0	9.70E-07	7.85E-07	4.26E-08	8.82E-08	1.14E-07	2.56E-08
17	TMEM132E	7.72E-05	2.51E-05	3.62E-06	1.83E-06	4.85E-05	6.34E-08	3.72E-05	3.36E-05	6.26E-06	3.72E-05	3.36E-05	6.32E-06	3.70E-07	1.43E-06	2.76E-08
17	CCT6B	2.18E-05	5.29E-06	2.31E-06	1.44E-06	1.42E-05	5.71E-06	1.12E-05	9.92E-06	1.37E-06	1.13E-05	1.01E-05	6.13E-06	7.05E-07	7.01E-07	2.94E-08
17	ZNF830	2.28E-05	6.95E-06	1.84E-06	8.33E-07	1.40E-05	2.55E-07	9.29E-06	8.33E-06	2.03E-06	9.29E-06	8.33E-06	2.29E-06	0	8.07E-07	2.60E-08
17	LIG3	4.99E-05	1.26E-05	5.18E-06	2.82E-06	3.21E-05	6.40E-06	2.65E-05	2.32E-05	9.03E-06	2.65E-05	2.32E-05	1.10E-05	8.83E-07	1.89E-06	4.73E-08
17	RFFL	1.65E-05	3.88E-06	1.98E-06	1.03E-06	1.06E-05	2.08E-06	7.77E-06	7.22E-06	1.87E-06	7.77E-06	7.22E-06	3.03E-06	2.56E-07	7.57E-07	1.84E-08
17	RAD51D	2.05E-05	5.69E-06	2.46E-06	1.37E-06	1.23E-05	1.76E-06	8.95E-06	7.92E-06	1.72E-06	8.95E-06	7.93E-06	2.48E-06	4.67E-07	8.72E-07	2.84E-08
17	FNDC8	1.50E-05	4.44E-06	8.19E-07	4.46E-07	9.72E-06	4.47E-08	6.60E-06	5.79E-06	1.04E-06	6.60E-06	5.79E-06	1.08E-06	1.35E-07	2.98E-07	1.30E-08
17	NLE1	2.85E-05	8.41E-06	2.27E-06	1.46E-06	1.78E-05	2.40E-06	1.63E-05	1.49E-05	5.83E-06	1.63E-05	1.49E-05	6.76E-06	7.82E-07	6.50E-07	2.56E-08
17	UNC45B	4.79E-05	1.31E-05	4.21E-06	2.43E-06	3.06E-05	3.33E-06	2.73E-05	2.45E-05	7.86E-06	2.73E-05	2.45E-05	9.07E-06	9.80E-07	1.43E-06	2.07E-08
17	SLC35G3	1.75E-05	5.45E-06	1.05E-06	4.79E-07	1.10E-05	0	5.12E-06	3.41E-06	0	5.12E-06	3.41E-06	0	0	4.60E-07	1.93E-08
17	SLFN5	3.67E-05	9.59E-06	2.98E-06	1.44E-06	2.42E-05	1.99E-06	1.13E-05	9.29E-06	1.59E-07	1.14E-05	9.42E-06	2.04E-06	1.59E-07	1.23E-06	4.43E-08
17	SLFN11	3.76E-05	9.71E-06	3.58E-06	1.69E-06	2.43E-05	1.78E-06	1.06E-05	8.78E-06	2.07E-07	1.06E-05	8.78E-06	1.84E-06	1.61E-07	1.51E-06	1.91E-08
17	SLFN12	2.18E-05	5.50E-06	2.34E-06	1.11E-06	1.40E-05	9.64E-08	6.38E-06	4.62E-06	1.22E-08	6.38E-06	4.62E-06	9.64E-08	1.06E-07	9.83E-07	2.22E-08
17	SLFN13	3.61E-05	9.57E-06	3.02E-06	1.44E-06	2.35E-05	1.61E-06	1.07E-05	8.67E-06	5.20E-08	1.07E-05	8.69E-06	1.64E-06	1.59E-07	1.26E-06	1.92E-08
17	SLFN12L	2.20E-05	5.73E-06	2.24E-06	1.09E-06	1.41E-05	3.10E-08	5.84E-06	4.33E-06	0	5.84E-06	4.33E-06	3.10E-08	1.38E-07	9.24E-07	2.56E-08
17	SLFN14	3.47E-05	8.68E-06	3.43E-06	1.69E-06	2.25E-05	1.16E-06	1.25E-05	1.07E-05	2.35E-07	1.25E-05	1.07E-05	1.25E-06	2.79E-07	1.39E-06	1.83E-08
17	LOC107985033	8.71E-08	5.37E-09	6.75E-08	6.75E-08	1.42E-08	0	1.42E-08	1.13E-08	0	1.42E-08	1.13E-08	0	6.75E-08	0	0
17	PEX12	1.40E-05	3.47E-06	1.75E-06	8.38E-07	8.81E-06	3.62E-06	7.04E-06	6.27E-06	8.73E-07	7.05E-06	6.29E-06	3.68E-06	9.32E-08	7.27E-07	1.83E-08
17	AP2B1	3.99E-05	1.03E-05	3.55E-06	2.10E-06	2.60E-05	1.28E-06	2.47E-05	2.27E-05	5.49E-06	2.47E-05	2.27E-05	6.06E-06	9.24E-07	1.16E-06	1.45E-08
17	RASL10B	1.78E-05	5.45E-06	9.29E-07	4.77E-07	1.14E-05	5.20E-06	1.07E-05	9.84E-06	3.44E-06	1.07E-05	9.86E-06	5.93E-06	9.27E-08	3.62E-07	2.22E-08
